"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50"
-0.737235803869393,-0.917512537975247,-1.73633835248139,0.428516345409137,0.0525107899112082,0.886958303596718,-1.35420695365096,0.267353149950178,0.122305684523794,0.343475648620848,0.440147077328303,0.783840252979957,0.166687680761555,0.805966520145696,0.354543985264638,-0.245674422841759,2.21514209530258,-0.605792240073125,-0.390296265069347,-0.375434160317544,-1.14798529972353,1.02793820613147,-1.58478686561799,1.74962142526496,-0.569429255522771,0.19621323190899,-1.11307607826927,-0.384415444326944,-0.0642200641332278,-1.52189894747353,4.03782772845986,-0.550969195134082,-0.964138306753826,-0.655932788211946,-0.399261293952575,-0.321096434755722,-0.958788329815378,1.38677354820154,0.861664587501961,1.86585539402056,-0.65183428251829,0.145479222873029,-1.17320889876139,0.329339508461788,-1.19371034893328,1.19604685777121,-0.677277872034922,-1.30230734803282,0.227873638901822,1.376512111865
-0.890748363311692,-1.31684448952384,-1.78115373279108,0.646458635291485,-0.0367022332881353,0.946086466648255,-1.59131633394992,-0.167839110347637,0.104496982826044,0.106058411592427,0.612397190049206,0.707448506312141,0.819131446202712,0.164618192946707,0.547274248451112,-0.340934050394112,2.08538319788317,-0.986203270420571,-0.659148914615409,-0.460848892920973,-1.93200503514487,0.989160960221274,-1.28867750132237,1.23358397994515,-1.05747580953033,-0.0710112667842632,-0.758804243559739,0.411062572606411,0.956810658055073,-0.831179097260297,3.29109175619375,-0.936626000051569,-1.17832782620893,-0.298944774648399,-0.424607585107171,0.175176102214466,-0.9619108217714,1.19459124250301,0.936226382869881,1.45073715176056,0.208408069241381,-0.0972694533199776,-0.67774280965481,-0.0926379287022976,-0.0573990509178574,1.01509371406842,-0.0938078859317313,-0.58117739430115,-0.646671647181367,1.26855980777439
-0.491720834299558,-1.66027752488444,-1.47361450675727,0.758571119520028,-0.206646792976028,1.09182673199538,-2.06774818226439,-0.537639940740268,0.160443693183932,0.375901351067192,0.657107304086621,0.161791861249411,0.916855858115777,-0.479257920552373,0.951718359604469,-0.170418137354557,1.44382504015515,-1.37607816236165,-1.3709714003296,-0.453323264471037,-2.55425492075463,0.306441464786253,-0.820915755611838,0.300087399749058,-1.18924206779993,0.68430868277665,-1.15370011711027,1.12057462413419,1.26402095542958,-0.0183497593702161,1.88807902706984,-0.785718900409751,-0.634429596200987,1.29291666244822,-0.614461073148441,1.00428467199682,-0.233593922726135,1.60579397177784,1.63781962701156,0.647240452944131,-0.210986269272448,-0.863834536097576,-0.198799891590308,0.035497930123786,-0.254426573389772,1.41136556040377,-0.74864595978309,-0.433298383984253,-0.576354344768537,1.24746769425728
-0.458394002661454,-1.7300689679142,-1.2845911523973,0.739442687138986,-0.171281088751861,0.887188885608602,-2.04491723238083,-0.737264847325853,-0.00334215706809644,0.269208981442372,0.515783758266289,-0.15827297337979,1.32857545399967,-0.625196133225611,1.05168033666441,-0.541122651117714,1.00133520835333,-1.50432677230867,-1.09344316964838,-0.60584874212493,-2.47733328012774,-0.159540126117218,-0.556225054325248,0.604885012487408,-1.20809980357999,0.713878751810446,-1.13854100465439,1.11842732079173,1.62469666216349,-0.31204775566484,0.861703786846065,-0.467538487966227,-0.422942337476249,1.83862432896321,-1.06403651834138,0.795088788036484,0.408322156719597,1.78009695331051,1.44509649276186,-0.302512675284039,0.351770048868105,-0.816921459394919,0.259083342255384,0.867307736405557,-0.534765540219553,-0.252254487767986,-0.504276418778588,-0.0663072783588972,-0.191331985438155,1.8748520184078
-0.322561742538494,-1.50097065950133,-0.495746685323425,0.981425969598705,-0.409799650378172,0.51656933711332,-1.52177481574133,-0.82497569300609,0.183819038030464,0.0801905343305183,0.496889885993135,-0.263070352931138,1.09012140920656,-1.35231114273222,1.69039578576487,-0.29437844331739,0.537362094552919,-1.75650721634968,-1.00682871150096,-0.380133065896055,-2.14695559332115,-1.59033771181277,0.347200874662072,1.29345977043157,-1.58079163520024,0.357149113539845,-0.751467187397267,1.14520662496618,1.982512841197,0.0986489144097529,0.285099169284032,-0.839688779969462,-0.506488758135996,1.80045193711524,-2.1512314097997,1.34353006833886,1.39673415733024,0.0951710428689938,1.31224044884094,-1.45568489426614,0.597048947187312,-0.59757940128692,0.532051844979063,1.96051349610097,-0.789400260681252,-2.15069453250551,-0.854893744736211,-0.700225545461802,-0.0326432611494131,1.23430104707993
0.195221091416938,-1.5035597574453,0.0773122000776266,1.00971229208909,-0.746952366784726,-0.0521920248637126,-1.11599068300816,-1.01071019421621,0.180183314340645,-0.179174293239179,0.845775794195935,-0.495130665074889,0.816243702099545,-0.762235475993724,1.94505357606465,-0.209356223930603,-0.00969785780367412,-1.7806917116081,-0.9388159504623,-0.0500797197583707,-1.23055546844607,-2.73980148377061,0.947111310727755,0.999365981554549,-0.990747775261733,0.442247043838839,-1.00387175739791,0.308786084796907,1.4314879686361,0.415658754623632,-1.02318119136928,-1.41807481801009,-0.338964280815065,1.04094558852485,-1.73847597644976,0.715823885288602,0.628051606484224,-0.351900325668951,0.96564964186916,-1.09491309601644,1.20347167677449,-0.678404231590552,-0.428369004000415,0.586633372555994,-0.965043160370244,-3.21415987220735,-1.2458484924455,0.165200259136205,-0.917294527156753,1.63692156147843
0.122741192671005,-1.16306011433536,0.860535523608512,0.504836133404035,-0.95267524318732,-0.438695820598702,-0.725697065459024,-0.716354873204335,-0.139643112158516,-0.0595330081522701,1.03550700544007,-0.466122594510324,0.47286281696709,-0.804096963444566,1.76835477589319,-0.00710683693073806,-0.253490722358474,-0.904456673501384,0.11235125671231,0.588918479507322,-0.572592377098876,-2.89414486047571,0.708981820250501,1.44793295798024,-1.34834471945902,0.1586930371727,-0.905698392250989,-0.0839275066409499,1.40860594515519,-0.225908502905504,0.120590535742759,-1.66108482921855,-0.40867709220739,0.294336036841703,-2.25252636577476,-0.306691414548406,0.184754078439141,-0.980454471195161,0.588844240432103,-1.05766749601325,1.72458700725263,-0.2679080815713,-0.42549848554131,1.4016244214772,-1.53262883831697,-2.94017337006249,0.536189804615285,0.00247621865272894,-1.51175006740653,1.36812401099217
0.227547104728859,-1.18915118946074,0.807357117714421,0.099462030774146,-0.793798853821594,-0.592529203186389,-0.330092997992765,-0.137239076933331,-0.110979680527736,0.0278359715778673,1.03027817260991,-0.845081219141969,-0.0635424729853713,-0.638358521000296,1.68953654423573,0.0166247033019474,-0.453347615659756,0.271642138198105,0.94720297280984,1.16756637659704,0.703072620581725,-2.25989152102113,0.604718345532019,1.79021602652293,-0.886366635501634,0.0314029531262141,-0.364151150537033,-0.479093803591888,1.52443606072344,0.186011565320689,0.195265501686091,-1.24911914603305,-0.0704559364706877,-0.360501114731236,-1.31905629106886,-1.06160391963841,1.05251654599688,-2.20740290195239,-0.0360314237577492,-0.374148213136686,2.08043807437338,0.269118330405447,-0.523812963112026,0.410903853774431,-0.304810215167292,-2.62338815572285,0.0386658254878422,-0.171229969879983,-1.92746688739004,1.27466368609649
0.362091337309243,-1.09160586675817,-0.0882869318349413,0.0837213179389928,-0.377675769847261,-0.621765999779281,0.0794997955338756,0.206739189716554,0.0837182465487499,0.0664848270754447,0.882858226070538,-1.25049212399493,-0.774745439325314,-0.0128227030428192,1.68497403216638,-0.111049065288181,-0.6859216254459,1.23707585885881,1.96964517113391,0.826874091982951,1.76833131722322,-1.50922123231288,0.933731359285363,1.9368865765267,0.0044686083400981,0.191141179572289,-0.277047532777664,-0.64787817081868,0.806547375310855,-0.168149900024427,0.682600204237833,-0.912341476807876,0.16906987717775,-1.2818804107254,-1.02317246582709,-1.59702906252885,1.02394654298689,-2.45267200373742,-0.323917974223639,0.461724550572938,1.02958653730191,0.295326396731413,-1.2610312168557,0.339709908434614,-0.747431417850666,-2.05661384042433,-1.01171357758951,0.0558311657676261,-1.44000478357437,0.543048805138275
0.134029163882391,-0.961623915151983,-1.09550680752962,0.358934804284039,-0.150692666480537,-0.70505647093778,0.870172759304736,0.231354037096272,0.143032358053824,-0.189767683329369,1.32457270169975,-1.3144553635904,-0.792654895249123,-0.068746291712426,1.4207626913666,-0.219236046713498,0.097455137490106,1.84168986539402,2.69907433801715,0.720671161117069,1.74025562571846,-1.12251153700223,1.57958634377851,1.73547389506046,-0.0707564707497069,-0.452362337761986,0.720955130842256,-0.304199768384151,0.936088831605398,-0.40032706006172,1.22479428694749,-1.54587188531952,0.109694047459288,-2.29604019776562,-1.12758902410847,-1.24682916301359,0.383855368215281,-3.79296437025753,-1.08983923979147,1.25461655536693,0.57810804082219,0.409099355327951,-1.09540176069791,-0.360731502787646,0.427565386576275,-2.51076153236676,-0.174413621841222,0.431605859012431,-1.3825393339028,0.712390145255793
